
Namespace(T=4, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='MT_UA2avg_2task_SDM_dualD_SLsdmLow', gpu='2', labeled_bs=2, labeled_num=25, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
12 iterations per epoch
  0%|                                        | 0/2501 [00:00<?, ?it/s]
iteration 23754 : loss : 0.043562, loss_ce: 0.033637, loss_dice: 0.022246
iteration 23755 : loss : 0.023612, loss_ce: 0.008796, loss_dice: 0.030646
iteration 23756 : loss : 0.058484, loss_ce: 0.034707, loss_dice: 0.069938
iteration 23757 : loss : 0.027198, loss_ce: 0.016955, loss_dice: 0.016840
iteration 23758 : loss : 0.027202, loss_ce: 0.018006, loss_dice: 0.022426
iteration 23759 : loss : 0.270127, loss_ce: 0.000631, loss_dice: 0.500043
 79%|███████████████████     | 1980/2501 [16:50:25<3:40:18, 25.37s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.56s/it]
 79%|███████████████████     | 1980/2501 [16:50:25<3:40:18, 25.37s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.56s/it]
iteration 23761 : loss : 0.035269, loss_ce: 0.008121, loss_dice: 0.050858
iteration 23762 : loss : 0.024331, loss_ce: 0.017135, loss_dice: 0.020584
iteration 23763 : loss : 0.044784, loss_ce: 0.008045, loss_dice: 0.012367
iteration 23764 : loss : 0.015305, loss_ce: 0.004943, loss_dice: 0.018311
iteration 23765 : loss : 0.022956, loss_ce: 0.010070, loss_dice: 0.018446
iteration 23766 : loss : 0.057451, loss_ce: 0.041111, loss_dice: 0.055312
iteration 23767 : loss : 0.032782, loss_ce: 0.029348, loss_dice: 0.026426
iteration 23768 : loss : 0.032172, loss_ce: 0.024825, loss_dice: 0.026911
iteration 23769 : loss : 0.028079, loss_ce: 0.014502, loss_dice: 0.034592
iteration 23770 : loss : 0.026797, loss_ce: 0.014651, loss_dice: 0.028937
iteration 23771 : loss : 0.036469, loss_ce: 0.024831, loss_dice: 0.012727
 79%|███████████████████     | 1981/2501 [16:50:50<3:38:49, 25.25s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.56s/it]
 79%|███████████████████     | 1981/2501 [16:50:50<3:38:49, 25.25s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.56s/it]
iteration 23773 : loss : 0.026603, loss_ce: 0.020394, loss_dice: 0.021648
iteration 23774 : loss : 0.019259, loss_ce: 0.010443, loss_dice: 0.016723
iteration 23775 : loss : 0.024524, loss_ce: 0.020163, loss_dice: 0.019012
iteration 23776 : loss : 0.050190, loss_ce: 0.030920, loss_dice: 0.059176
iteration 23777 : loss : 0.032845, loss_ce: 0.019039, loss_dice: 0.029211
iteration 23778 : loss : 0.021078, loss_ce: 0.013942, loss_dice: 0.016999
iteration 23779 : loss : 0.027244, loss_ce: 0.015331, loss_dice: 0.023609
iteration 23780 : loss : 0.025841, loss_ce: 0.019341, loss_dice: 0.020533
iteration 23781 : loss : 0.045960, loss_ce: 0.044434, loss_dice: 0.019256
iteration 23782 : loss : 0.079095, loss_ce: 0.045949, loss_dice: 0.103569
iteration 23783 : loss : 0.067866, loss_ce: 0.003478, loss_dice: 0.099572
 79%|███████████████████     | 1982/2501 [16:51:15<3:38:31, 25.26s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.56s/it]
 79%|███████████████████     | 1982/2501 [16:51:15<3:38:31, 25.26s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.56s/it]
iteration 23785 : loss : 0.021556, loss_ce: 0.013892, loss_dice: 0.015639
iteration 23786 : loss : 0.046852, loss_ce: 0.010421, loss_dice: 0.059657
iteration 23787 : loss : 0.033255, loss_ce: 0.024191, loss_dice: 0.020984
iteration 23788 : loss : 0.025624, loss_ce: 0.010019, loss_dice: 0.029815
iteration 23789 : loss : 0.026074, loss_ce: 0.014762, loss_dice: 0.019087
iteration 23790 : loss : 0.032247, loss_ce: 0.010670, loss_dice: 0.023082
iteration 23791 : loss : 0.032307, loss_ce: 0.022429, loss_dice: 0.034982
iteration 23792 : loss : 0.035628, loss_ce: 0.029782, loss_dice: 0.021548
iteration 23793 : loss : 0.035577, loss_ce: 0.029313, loss_dice: 0.026682
iteration 23794 : loss : 0.018171, loss_ce: 0.010250, loss_dice: 0.019513
iteration 23795 : loss : 0.025500, loss_ce: 0.015010, loss_dice: 0.012462
 79%|███████████████████     | 1983/2501 [16:51:40<3:38:06, 25.26s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.56s/it]
 79%|███████████████████     | 1983/2501 [16:51:40<3:38:06, 25.26s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.56s/it]
iteration 23797 : loss : 0.116817, loss_ce: 0.079421, loss_dice: 0.137796
iteration 23798 : loss : 0.052177, loss_ce: 0.004049, loss_dice: 0.023544
iteration 23799 : loss : 0.021736, loss_ce: 0.010371, loss_dice: 0.016732
iteration 23800 : loss : 0.022335, loss_ce: 0.009609, loss_dice: 0.016869
  0%|                                                                                                                                                                                                            | 0/25 [00:00<?, ?it/s]
  4%|███████▊                                                                                                                                                                                            | 1/25 [00:03<01:32,  3.86s/it]
  8%|███████████████▋                                                                                                                                                                                    | 2/25 [00:07<01:28,  3.84s/it]
 12%|███████████████████████▌                                                                                                                                                                            | 3/25 [00:11<01:27,  3.96s/it]
 16%|███████████████████████████████▎                                                                                                                                                                    | 4/25 [00:14<01:14,  3.56s/it]
 20%|███████████████████████████████████████▏                                                                                                                                                            | 5/25 [00:18<01:13,  3.68s/it]
 24%|███████████████████████████████████████████████                                                                                                                                                     | 6/25 [00:22<01:11,  3.77s/it]
 28%|██████████████████████████████████████████████████████▉                                                                                                                                             | 7/25 [00:26<01:07,  3.73s/it]
 32%|██████████████████████████████████████████████████████████████▋                                                                                                                                     | 8/25 [00:30<01:04,  3.77s/it]
 36%|██████████████████████████████████████████████████████████████████████▌                                                                                                                             | 9/25 [00:33<00:57,  3.56s/it]
 40%|██████████████████████████████████████████████████████████████████████████████                                                                                                                     | 10/25 [00:37<00:54,  3.64s/it]
 44%|█████████████████████████████████████████████████████████████████████████████████████▊                                                                                                             | 11/25 [00:39<00:47,  3.42s/it]
 48%|█████████████████████████████████████████████████████████████████████████████████████████████▌                                                                                                     | 12/25 [00:43<00:46,  3.55s/it]
 52%|█████████████████████████████████████████████████████████████████████████████████████████████████████▍                                                                                             | 13/25 [00:47<00:44,  3.67s/it]
 56%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████▏                                                                                     | 14/25 [00:50<00:38,  3.49s/it]
 60%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                              | 15/25 [00:54<00:36,  3.61s/it]
 64%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▊                                                                      | 16/25 [00:57<00:31,  3.49s/it]
 68%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▌                                                              | 17/25 [01:00<00:26,  3.36s/it]
 72%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▍                                                      | 18/25 [01:04<00:24,  3.56s/it]
 76%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▏                                              | 19/25 [01:09<00:22,  3.74s/it]
 80%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                       | 20/25 [01:13<00:19,  3.81s/it]
 84%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▊                               | 21/25 [01:16<00:15,  3.83s/it]
 88%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▌                       | 22/25 [01:20<00:10,  3.65s/it]
 92%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▍               | 23/25 [01:24<00:07,  3.72s/it]
 96%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▏       | 24/25 [01:27<00:03,  3.53s/it]
 96%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▏       | 24/25 [01:27<00:03,  3.53s/it]
Validation end
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
iteration 23801 : loss : 0.026874, loss_ce: 0.025893, loss_dice: 0.015647
iteration 23802 : loss : 0.023642, loss_ce: 0.019322, loss_dice: 0.015599
iteration 23803 : loss : 0.028821, loss_ce: 0.026112, loss_dice: 0.021487
iteration 23804 : loss : 0.019003, loss_ce: 0.006077, loss_dice: 0.020213
iteration 23805 : loss : 0.026559, loss_ce: 0.020109, loss_dice: 0.017751
iteration 23806 : loss : 0.032165, loss_ce: 0.010219, loss_dice: 0.039993
iteration 23807 : loss : 0.019479, loss_ce: 0.011943, loss_dice: 0.012481
 79%|███████████████████     | 1984/2501 [16:53:36<7:32:51, 52.56s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
 79%|███████████████████     | 1984/2501 [16:53:36<7:32:51, 52.56s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
iteration 23809 : loss : 0.019840, loss_ce: 0.011412, loss_dice: 0.018859
iteration 23810 : loss : 0.026052, loss_ce: 0.022142, loss_dice: 0.014719
iteration 23811 : loss : 0.040292, loss_ce: 0.012420, loss_dice: 0.057900
iteration 23812 : loss : 0.026249, loss_ce: 0.012081, loss_dice: 0.017167
iteration 23813 : loss : 0.016428, loss_ce: 0.010514, loss_dice: 0.010310
iteration 23814 : loss : 0.052663, loss_ce: 0.011846, loss_dice: 0.021922
iteration 23815 : loss : 0.020550, loss_ce: 0.018953, loss_dice: 0.012668
iteration 23816 : loss : 0.023256, loss_ce: 0.010717, loss_dice: 0.026176
iteration 23817 : loss : 0.031986, loss_ce: 0.031420, loss_dice: 0.019691
iteration 23818 : loss : 0.028703, loss_ce: 0.019217, loss_dice: 0.022275
iteration 23819 : loss : 0.024791, loss_ce: 0.011959, loss_dice: 0.028707
 79%|███████████████████     | 1985/2501 [16:54:02<6:21:19, 44.34s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
 79%|███████████████████     | 1985/2501 [16:54:02<6:21:19, 44.34s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
iteration 23821 : loss : 0.020949, loss_ce: 0.011147, loss_dice: 0.022161
iteration 23822 : loss : 0.023819, loss_ce: 0.018121, loss_dice: 0.017633
iteration 23823 : loss : 0.026157, loss_ce: 0.011965, loss_dice: 0.034952
iteration 23824 : loss : 0.029061, loss_ce: 0.006774, loss_dice: 0.039377
iteration 23825 : loss : 0.037685, loss_ce: 0.039338, loss_dice: 0.022965
iteration 23826 : loss : 0.023824, loss_ce: 0.006947, loss_dice: 0.017067
iteration 23827 : loss : 0.018214, loss_ce: 0.011250, loss_dice: 0.018832
iteration 23828 : loss : 0.017776, loss_ce: 0.006795, loss_dice: 0.018050
iteration 23829 : loss : 0.023790, loss_ce: 0.015368, loss_dice: 0.021321
iteration 23830 : loss : 0.070663, loss_ce: 0.008292, loss_dice: 0.107004
iteration 23831 : loss : 0.034036, loss_ce: 0.007844, loss_dice: 0.051055
 79%|███████████████████     | 1986/2501 [16:54:27<5:31:01, 38.57s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
 79%|███████████████████     | 1986/2501 [16:54:27<5:31:01, 38.57s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
iteration 23833 : loss : 0.023088, loss_ce: 0.009145, loss_dice: 0.020494
iteration 23834 : loss : 0.045316, loss_ce: 0.044761, loss_dice: 0.025069
iteration 23835 : loss : 0.032965, loss_ce: 0.027939, loss_dice: 0.023197
iteration 23836 : loss : 0.025065, loss_ce: 0.024695, loss_dice: 0.019089
iteration 23837 : loss : 0.024078, loss_ce: 0.020791, loss_dice: 0.020062
iteration 23838 : loss : 0.032681, loss_ce: 0.025379, loss_dice: 0.020221
iteration 23839 : loss : 0.019617, loss_ce: 0.009827, loss_dice: 0.022943
iteration 23840 : loss : 0.028179, loss_ce: 0.014003, loss_dice: 0.025991
iteration 23841 : loss : 0.054018, loss_ce: 0.055059, loss_dice: 0.044190
iteration 23842 : loss : 0.018445, loss_ce: 0.003861, loss_dice: 0.024034
iteration 23843 : loss : 0.053151, loss_ce: 0.010467, loss_dice: 0.067555
 79%|███████████████████     | 1987/2501 [16:54:52<4:55:29, 34.49s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
 79%|███████████████████     | 1987/2501 [16:54:52<4:55:29, 34.49s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
iteration 23845 : loss : 0.021587, loss_ce: 0.011533, loss_dice: 0.024983
iteration 23846 : loss : 0.013251, loss_ce: 0.006460, loss_dice: 0.014907
iteration 23847 : loss : 0.027181, loss_ce: 0.013099, loss_dice: 0.024571
iteration 23848 : loss : 0.028161, loss_ce: 0.021792, loss_dice: 0.019260
iteration 23849 : loss : 0.035866, loss_ce: 0.012600, loss_dice: 0.050191
iteration 23850 : loss : 0.027236, loss_ce: 0.015093, loss_dice: 0.029591
iteration 23851 : loss : 0.021805, loss_ce: 0.011707, loss_dice: 0.018647
iteration 23852 : loss : 0.024940, loss_ce: 0.011338, loss_dice: 0.028152
iteration 23853 : loss : 0.119146, loss_ce: 0.121550, loss_dice: 0.077764
iteration 23854 : loss : 0.031702, loss_ce: 0.021298, loss_dice: 0.028135
iteration 23855 : loss : 0.046263, loss_ce: 0.028409, loss_dice: 0.016806
 79%|███████████████████     | 1988/2501 [16:55:17<4:30:57, 31.69s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
 79%|███████████████████     | 1988/2501 [16:55:17<4:30:57, 31.69s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
iteration 23857 : loss : 0.020146, loss_ce: 0.011060, loss_dice: 0.020363
iteration 23858 : loss : 0.022382, loss_ce: 0.015460, loss_dice: 0.022727
iteration 23859 : loss : 0.027886, loss_ce: 0.007236, loss_dice: 0.038252
iteration 23860 : loss : 0.024469, loss_ce: 0.006828, loss_dice: 0.030014
iteration 23861 : loss : 0.029129, loss_ce: 0.024020, loss_dice: 0.021265
iteration 23862 : loss : 0.028688, loss_ce: 0.027068, loss_dice: 0.017486
iteration 23863 : loss : 0.077898, loss_ce: 0.069178, loss_dice: 0.066523
iteration 23864 : loss : 0.111501, loss_ce: 0.119069, loss_dice: 0.089594
iteration 23865 : loss : 0.022197, loss_ce: 0.009625, loss_dice: 0.027148
iteration 23866 : loss : 0.023154, loss_ce: 0.019228, loss_dice: 0.013949
iteration 23867 : loss : 0.016171, loss_ce: 0.003999, loss_dice: 0.022261
 80%|███████████████████     | 1989/2501 [16:55:42<4:14:09, 29.78s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
 80%|███████████████████     | 1989/2501 [16:55:42<4:14:09, 29.78s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
iteration 23869 : loss : 0.023442, loss_ce: 0.018402, loss_dice: 0.021225
iteration 23870 : loss : 0.026684, loss_ce: 0.015471, loss_dice: 0.025343
iteration 23871 : loss : 0.060944, loss_ce: 0.051366, loss_dice: 0.058082
iteration 23872 : loss : 0.030926, loss_ce: 0.031304, loss_dice: 0.019767
iteration 23873 : loss : 0.035524, loss_ce: 0.017834, loss_dice: 0.041847
iteration 23874 : loss : 0.022584, loss_ce: 0.010342, loss_dice: 0.026599
iteration 23875 : loss : 0.034417, loss_ce: 0.035849, loss_dice: 0.018845
iteration 23876 : loss : 0.020146, loss_ce: 0.006490, loss_dice: 0.017037
iteration 23877 : loss : 0.020964, loss_ce: 0.007258, loss_dice: 0.028935
iteration 23878 : loss : 0.030033, loss_ce: 0.021308, loss_dice: 0.033615
iteration 23879 : loss : 0.022803, loss_ce: 0.001110, loss_dice: 0.019586
 80%|███████████████████     | 1990/2501 [16:56:07<4:01:10, 28.32s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
 80%|███████████████████     | 1990/2501 [16:56:07<4:01:10, 28.32s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
iteration 23881 : loss : 0.022359, loss_ce: 0.008792, loss_dice: 0.024631
iteration 23882 : loss : 0.020836, loss_ce: 0.003860, loss_dice: 0.029592
iteration 23883 : loss : 0.030298, loss_ce: 0.030638, loss_dice: 0.020848
iteration 23884 : loss : 0.023102, loss_ce: 0.011367, loss_dice: 0.022550
iteration 23885 : loss : 0.018933, loss_ce: 0.005500, loss_dice: 0.025655
iteration 23886 : loss : 0.022638, loss_ce: 0.017552, loss_dice: 0.017066
iteration 23887 : loss : 0.033477, loss_ce: 0.008727, loss_dice: 0.018023
iteration 23888 : loss : 0.028023, loss_ce: 0.017198, loss_dice: 0.019553
iteration 23889 : loss : 0.063776, loss_ce: 0.055734, loss_dice: 0.019290
iteration 23890 : loss : 0.027787, loss_ce: 0.010963, loss_dice: 0.036973
iteration 23891 : loss : 0.024937, loss_ce: 0.017043, loss_dice: 0.022580
 80%|███████████████████     | 1991/2501 [16:56:32<3:52:51, 27.40s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
 80%|███████████████████     | 1991/2501 [16:56:32<3:52:51, 27.40s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
iteration 23893 : loss : 0.027527, loss_ce: 0.028863, loss_dice: 0.013189
iteration 23894 : loss : 0.045799, loss_ce: 0.054064, loss_dice: 0.025350
iteration 23895 : loss : 0.024376, loss_ce: 0.014809, loss_dice: 0.023017
iteration 23896 : loss : 0.023307, loss_ce: 0.018159, loss_dice: 0.020160
iteration 23897 : loss : 0.025400, loss_ce: 0.009507, loss_dice: 0.029113
iteration 23898 : loss : 0.019578, loss_ce: 0.012846, loss_dice: 0.019066
iteration 23899 : loss : 0.013362, loss_ce: 0.003902, loss_dice: 0.012355
iteration 23900 : loss : 0.027435, loss_ce: 0.002800, loss_dice: 0.020657
iteration 23901 : loss : 0.023195, loss_ce: 0.014634, loss_dice: 0.019112
iteration 23902 : loss : 0.032556, loss_ce: 0.030345, loss_dice: 0.024757
iteration 23903 : loss : 0.023131, loss_ce: 0.011345, loss_dice: 0.025295
 80%|███████████████████     | 1992/2501 [16:56:58<3:46:54, 26.75s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
 80%|███████████████████     | 1992/2501 [16:56:58<3:46:54, 26.75s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
iteration 23905 : loss : 0.029429, loss_ce: 0.024453, loss_dice: 0.023698
iteration 23906 : loss : 0.030754, loss_ce: 0.027007, loss_dice: 0.011686
iteration 23907 : loss : 0.032735, loss_ce: 0.023617, loss_dice: 0.021709
iteration 23908 : loss : 0.026580, loss_ce: 0.015464, loss_dice: 0.028756
iteration 23909 : loss : 0.019206, loss_ce: 0.009754, loss_dice: 0.014233
iteration 23910 : loss : 0.030654, loss_ce: 0.020658, loss_dice: 0.030189
iteration 23911 : loss : 0.025464, loss_ce: 0.006236, loss_dice: 0.030132
iteration 23912 : loss : 0.023042, loss_ce: 0.006875, loss_dice: 0.030719
iteration 23913 : loss : 0.023244, loss_ce: 0.020422, loss_dice: 0.017749
iteration 23914 : loss : 0.022883, loss_ce: 0.005877, loss_dice: 0.027427
 80%|███████████████████▏    | 1993/2501 [16:57:23<3:42:18, 26.26s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
 80%|███████████████████▏    | 1993/2501 [16:57:23<3:42:18, 26.26s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
iteration 23916 : loss : 0.022531, loss_ce: 0.012547, loss_dice: 0.019347
iteration 23917 : loss : 0.022469, loss_ce: 0.009257, loss_dice: 0.026057
iteration 23918 : loss : 0.020295, loss_ce: 0.008129, loss_dice: 0.021017
iteration 23919 : loss : 0.028684, loss_ce: 0.019857, loss_dice: 0.012260
iteration 23920 : loss : 0.027258, loss_ce: 0.013224, loss_dice: 0.017929
iteration 23921 : loss : 0.035835, loss_ce: 0.004948, loss_dice: 0.057707
iteration 23922 : loss : 0.032051, loss_ce: 0.010909, loss_dice: 0.044525
iteration 23923 : loss : 0.017573, loss_ce: 0.010980, loss_dice: 0.016502
iteration 23924 : loss : 0.027172, loss_ce: 0.021083, loss_dice: 0.026088
iteration 23925 : loss : 0.030230, loss_ce: 0.026494, loss_dice: 0.021743
iteration 23926 : loss : 0.021757, loss_ce: 0.016891, loss_dice: 0.015894
 80%|███████████████████▏    | 1994/2501 [16:57:48<3:39:00, 25.92s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
 80%|███████████████████▏    | 1994/2501 [16:57:48<3:39:00, 25.92s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
iteration 23928 : loss : 0.016997, loss_ce: 0.011303, loss_dice: 0.018395
iteration 23929 : loss : 0.031911, loss_ce: 0.014249, loss_dice: 0.028199
iteration 23930 : loss : 0.037144, loss_ce: 0.012670, loss_dice: 0.033670
iteration 23931 : loss : 0.033532, loss_ce: 0.032289, loss_dice: 0.021989
iteration 23932 : loss : 0.024301, loss_ce: 0.010424, loss_dice: 0.025735
iteration 23933 : loss : 0.032914, loss_ce: 0.016819, loss_dice: 0.039760
iteration 23934 : loss : 0.019360, loss_ce: 0.011291, loss_dice: 0.015267
iteration 23935 : loss : 0.031919, loss_ce: 0.029048, loss_dice: 0.015008
iteration 23936 : loss : 0.025115, loss_ce: 0.012141, loss_dice: 0.022603
iteration 23937 : loss : 0.046588, loss_ce: 0.023329, loss_dice: 0.061069
iteration 23938 : loss : 0.031771, loss_ce: 0.019780, loss_dice: 0.019228
 80%|███████████████████▏    | 1995/2501 [16:58:13<3:36:19, 25.65s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
 80%|███████████████████▏    | 1995/2501 [16:58:13<3:36:19, 25.65s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
iteration 23940 : loss : 0.037537, loss_ce: 0.002076, loss_dice: 0.025831
iteration 23941 : loss : 0.017861, loss_ce: 0.016650, loss_dice: 0.012899
iteration 23942 : loss : 0.028260, loss_ce: 0.024017, loss_dice: 0.022823
iteration 23943 : loss : 0.018076, loss_ce: 0.009963, loss_dice: 0.018731
iteration 23944 : loss : 0.030232, loss_ce: 0.007671, loss_dice: 0.018142
iteration 23945 : loss : 0.035139, loss_ce: 0.004852, loss_dice: 0.053821
iteration 23946 : loss : 0.057102, loss_ce: 0.028947, loss_dice: 0.073998
iteration 23947 : loss : 0.027536, loss_ce: 0.006416, loss_dice: 0.015029
iteration 23948 : loss : 0.031178, loss_ce: 0.011592, loss_dice: 0.035507
iteration 23949 : loss : 0.037564, loss_ce: 0.034834, loss_dice: 0.018649
iteration 23950 : loss : 0.019585, loss_ce: 0.015574, loss_dice: 0.017249
 80%|███████████████████▏    | 1996/2501 [16:58:37<3:33:17, 25.34s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
 80%|███████████████████▏    | 1996/2501 [16:58:37<3:33:17, 25.34s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
iteration 23952 : loss : 0.027727, loss_ce: 0.021214, loss_dice: 0.022676
iteration 23953 : loss : 0.022361, loss_ce: 0.013441, loss_dice: 0.013273
iteration 23954 : loss : 0.025520, loss_ce: 0.014479, loss_dice: 0.018464
iteration 23955 : loss : 0.020934, loss_ce: 0.011874, loss_dice: 0.015843
iteration 23956 : loss : 0.030852, loss_ce: 0.017735, loss_dice: 0.026161
iteration 23957 : loss : 0.021962, loss_ce: 0.012893, loss_dice: 0.013542
iteration 23958 : loss : 0.024981, loss_ce: 0.009431, loss_dice: 0.031004
iteration 23959 : loss : 0.025114, loss_ce: 0.016070, loss_dice: 0.028227
iteration 23960 : loss : 0.024827, loss_ce: 0.008900, loss_dice: 0.029496
iteration 23961 : loss : 0.022283, loss_ce: 0.011457, loss_dice: 0.016429
iteration 23962 : loss : 0.020756, loss_ce: 0.015229, loss_dice: 0.019368
 80%|███████████████████▏    | 1997/2501 [16:59:03<3:32:50, 25.34s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.65s/it]
