
Namespace(T=1, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='GDT-MT_woATO', gpu='4', labeled_bs=2, labeled_num=50, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
25 iterations per epoch
  0%|                                        | 0/1201 [00:00<?, ?it/s]
iteration 26700 : loss : 0.020420, loss_ce: 0.010967, loss_dice: 0.022153
iteration 26701 : loss : 0.035938, loss_ce: 0.008782, loss_dice: 0.056119
iteration 26702 : loss : 0.035969, loss_ce: 0.028831, loss_dice: 0.033617
iteration 26703 : loss : 0.031431, loss_ce: 0.014576, loss_dice: 0.022318
iteration 26704 : loss : 0.043271, loss_ce: 0.039192, loss_dice: 0.029567
iteration 26705 : loss : 0.025168, loss_ce: 0.020256, loss_dice: 0.024239
iteration 26706 : loss : 0.037720, loss_ce: 0.020092, loss_dice: 0.037059
iteration 26707 : loss : 0.057778, loss_ce: 0.006102, loss_dice: 0.068493
iteration 26708 : loss : 0.025987, loss_ce: 0.019547, loss_dice: 0.012731
iteration 26709 : loss : 0.030243, loss_ce: 0.014285, loss_dice: 0.019223
iteration 26710 : loss : 0.033333, loss_ce: 0.006131, loss_dice: 0.020215
iteration 26711 : loss : 0.056160, loss_ce: 0.035837, loss_dice: 0.042627
iteration 26712 : loss : 0.023477, loss_ce: 0.012765, loss_dice: 0.028748
iteration 26713 : loss : 0.018688, loss_ce: 0.011768, loss_dice: 0.017805
iteration 26714 : loss : 0.045535, loss_ce: 0.023158, loss_dice: 0.033095
iteration 26715 : loss : 0.025599, loss_ce: 0.019340, loss_dice: 0.025894
iteration 26716 : loss : 0.026516, loss_ce: 0.015792, loss_dice: 0.025123
iteration 26717 : loss : 0.037102, loss_ce: 0.020218, loss_dice: 0.041106
iteration 26718 : loss : 0.026863, loss_ce: 0.018930, loss_dice: 0.025666
iteration 26719 : loss : 0.025598, loss_ce: 0.016027, loss_dice: 0.015091
iteration 26720 : loss : 0.042012, loss_ce: 0.035357, loss_dice: 0.026868
iteration 26721 : loss : 0.027443, loss_ce: 0.012984, loss_dice: 0.029897
iteration 26722 : loss : 0.028013, loss_ce: 0.018795, loss_dice: 0.024622
iteration 26723 : loss : 0.037340, loss_ce: 0.009904, loss_dice: 0.052463
iteration 26724 : loss : 0.031514, loss_ce: 0.023337, loss_dice: 0.022864
 89%|█████████████████████▎  | 1069/1201 [16:09:44<1:42:20, 46.52s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
 89%|█████████████████████▎  | 1069/1201 [16:09:44<1:42:20, 46.52s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
iteration 26726 : loss : 0.023992, loss_ce: 0.014344, loss_dice: 0.019704
iteration 26727 : loss : 0.028677, loss_ce: 0.017869, loss_dice: 0.021315
iteration 26728 : loss : 0.036898, loss_ce: 0.036541, loss_dice: 0.024716
iteration 26729 : loss : 0.051934, loss_ce: 0.047657, loss_dice: 0.038515
iteration 26730 : loss : 0.035047, loss_ce: 0.031023, loss_dice: 0.026618
iteration 26731 : loss : 0.027282, loss_ce: 0.022494, loss_dice: 0.024861
iteration 26732 : loss : 0.026803, loss_ce: 0.013207, loss_dice: 0.026759
iteration 26733 : loss : 0.020439, loss_ce: 0.005650, loss_dice: 0.027228
iteration 26734 : loss : 0.037717, loss_ce: 0.034802, loss_dice: 0.021254
iteration 26735 : loss : 0.028974, loss_ce: 0.007197, loss_dice: 0.030132
iteration 26736 : loss : 0.035115, loss_ce: 0.004116, loss_dice: 0.010283
iteration 26737 : loss : 0.046022, loss_ce: 0.046963, loss_dice: 0.023515
iteration 26738 : loss : 0.022145, loss_ce: 0.006029, loss_dice: 0.033165
iteration 26739 : loss : 0.030849, loss_ce: 0.016772, loss_dice: 0.033031
iteration 26740 : loss : 0.058264, loss_ce: 0.001419, loss_dice: 0.053626
iteration 26741 : loss : 0.032751, loss_ce: 0.020197, loss_dice: 0.022901
iteration 26742 : loss : 0.039932, loss_ce: 0.027548, loss_dice: 0.043312
iteration 26743 : loss : 0.035968, loss_ce: 0.037741, loss_dice: 0.018793
iteration 26744 : loss : 0.038005, loss_ce: 0.037931, loss_dice: 0.026732
iteration 26745 : loss : 0.019402, loss_ce: 0.010919, loss_dice: 0.020760
iteration 26746 : loss : 0.025752, loss_ce: 0.015953, loss_dice: 0.028433
iteration 26747 : loss : 0.022225, loss_ce: 0.008402, loss_dice: 0.026468
iteration 26748 : loss : 0.030703, loss_ce: 0.019836, loss_dice: 0.035379
 89%|█████████████████████▍  | 1070/1201 [16:10:26<1:38:18, 45.03s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
 89%|█████████████████████▍  | 1070/1201 [16:10:26<1:38:18, 45.03s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
iteration 26750 : loss : 0.025278, loss_ce: 0.015373, loss_dice: 0.024863
iteration 26751 : loss : 0.028876, loss_ce: 0.024402, loss_dice: 0.022394
iteration 26752 : loss : 0.037251, loss_ce: 0.035345, loss_dice: 0.031479
iteration 26753 : loss : 0.040523, loss_ce: 0.024941, loss_dice: 0.034571
iteration 26754 : loss : 0.038606, loss_ce: 0.004070, loss_dice: 0.028343
iteration 26755 : loss : 0.029216, loss_ce: 0.018708, loss_dice: 0.031926
iteration 26756 : loss : 0.028440, loss_ce: 0.021287, loss_dice: 0.026013
iteration 26757 : loss : 0.025668, loss_ce: 0.019675, loss_dice: 0.025007
iteration 26758 : loss : 0.022393, loss_ce: 0.017416, loss_dice: 0.021966
iteration 26759 : loss : 0.022739, loss_ce: 0.013615, loss_dice: 0.025617
iteration 26760 : loss : 0.032031, loss_ce: 0.018055, loss_dice: 0.034215
iteration 26761 : loss : 0.028432, loss_ce: 0.010529, loss_dice: 0.022665
iteration 26762 : loss : 0.022097, loss_ce: 0.005718, loss_dice: 0.020667
iteration 26763 : loss : 0.054106, loss_ce: 0.042874, loss_dice: 0.024035
iteration 26764 : loss : 0.034820, loss_ce: 0.022494, loss_dice: 0.037585
iteration 26765 : loss : 0.035364, loss_ce: 0.014885, loss_dice: 0.038937
iteration 26766 : loss : 0.027216, loss_ce: 0.023483, loss_dice: 0.020356
iteration 26767 : loss : 0.052175, loss_ce: 0.055157, loss_dice: 0.026898
iteration 26768 : loss : 0.041413, loss_ce: 0.021761, loss_dice: 0.021870
iteration 26769 : loss : 0.029875, loss_ce: 0.019459, loss_dice: 0.029271
iteration 26770 : loss : 0.023760, loss_ce: 0.011984, loss_dice: 0.023621
iteration 26771 : loss : 0.037067, loss_ce: 0.020334, loss_dice: 0.041887
iteration 26772 : loss : 0.026942, loss_ce: 0.017234, loss_dice: 0.026559
iteration 26773 : loss : 0.065658, loss_ce: 0.015079, loss_dice: 0.023579
 89%|█████████████████████▍  | 1071/1201 [16:11:08<1:35:35, 44.12s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
 89%|█████████████████████▍  | 1071/1201 [16:11:08<1:35:35, 44.12s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
iteration 26775 : loss : 0.021775, loss_ce: 0.017765, loss_dice: 0.015375
iteration 26776 : loss : 0.039858, loss_ce: 0.017850, loss_dice: 0.055434
iteration 26777 : loss : 0.057045, loss_ce: 0.035430, loss_dice: 0.030975
iteration 26778 : loss : 0.040077, loss_ce: 0.017971, loss_dice: 0.052666
iteration 26779 : loss : 0.019678, loss_ce: 0.006788, loss_dice: 0.025752
iteration 26780 : loss : 0.028308, loss_ce: 0.016991, loss_dice: 0.032126
iteration 26781 : loss : 0.034670, loss_ce: 0.030668, loss_dice: 0.023561
iteration 26782 : loss : 0.042235, loss_ce: 0.030081, loss_dice: 0.041199
iteration 26783 : loss : 0.032892, loss_ce: 0.024027, loss_dice: 0.032512
iteration 26784 : loss : 0.036689, loss_ce: 0.028107, loss_dice: 0.028882
iteration 26785 : loss : 0.066237, loss_ce: 0.005224, loss_dice: 0.017626
iteration 26786 : loss : 0.045097, loss_ce: 0.039446, loss_dice: 0.037028
iteration 26787 : loss : 0.043267, loss_ce: 0.037701, loss_dice: 0.021338
iteration 26788 : loss : 0.030231, loss_ce: 0.019295, loss_dice: 0.028243
iteration 26789 : loss : 0.028031, loss_ce: 0.019491, loss_dice: 0.024426
iteration 26790 : loss : 0.033978, loss_ce: 0.026245, loss_dice: 0.012817
iteration 26791 : loss : 0.026464, loss_ce: 0.012387, loss_dice: 0.028394
iteration 26792 : loss : 0.036481, loss_ce: 0.013191, loss_dice: 0.052325
iteration 26793 : loss : 0.027126, loss_ce: 0.015930, loss_dice: 0.026930
iteration 26794 : loss : 0.022710, loss_ce: 0.011850, loss_dice: 0.014685
iteration 26795 : loss : 0.043276, loss_ce: 0.034709, loss_dice: 0.024201
iteration 26796 : loss : 0.025838, loss_ce: 0.019487, loss_dice: 0.022410
iteration 26797 : loss : 0.028193, loss_ce: 0.009053, loss_dice: 0.021488
iteration 26798 : loss : 0.020931, loss_ce: 0.010345, loss_dice: 0.017339
  0%|                                                                                                                                                                                                            | 0/25 [00:00<?, ?it/s]
  0%|                                                                                                                                                                                                            | 0/25 [00:00<?, ?it/s]
iteration 26800 : loss : 0.033215, loss_ce: 0.027752, loss_dice: 0.028475
  4%|███████▊                                                                                                                                                                                            | 1/25 [00:03<01:35,  3.96s/it]
  8%|███████████████▋                                                                                                                                                                                    | 2/25 [00:08<01:32,  4.01s/it]
 12%|███████████████████████▌                                                                                                                                                                            | 3/25 [00:11<01:27,  3.97s/it]
 16%|███████████████████████████████▎                                                                                                                                                                    | 4/25 [00:14<01:15,  3.59s/it]
 20%|███████████████████████████████████████▏                                                                                                                                                            | 5/25 [00:18<01:14,  3.72s/it]
 24%|███████████████████████████████████████████████                                                                                                                                                     | 6/25 [00:22<01:12,  3.80s/it]
 28%|██████████████████████████████████████████████████████▉                                                                                                                                             | 7/25 [00:26<01:08,  3.82s/it]
 32%|██████████████████████████████████████████████████████████████▋                                                                                                                                     | 8/25 [00:30<01:06,  3.90s/it]
 36%|██████████████████████████████████████████████████████████████████████▌                                                                                                                             | 9/25 [00:33<00:58,  3.63s/it]
 40%|██████████████████████████████████████████████████████████████████████████████                                                                                                                     | 10/25 [00:38<00:57,  3.84s/it]
 44%|█████████████████████████████████████████████████████████████████████████████████████▊                                                                                                             | 11/25 [00:41<00:50,  3.58s/it]
 48%|█████████████████████████████████████████████████████████████████████████████████████████████▌                                                                                                     | 12/25 [00:45<00:47,  3.68s/it]
 52%|█████████████████████████████████████████████████████████████████████████████████████████████████████▍                                                                                             | 13/25 [00:48<00:44,  3.74s/it]
 56%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████▏                                                                                     | 14/25 [00:51<00:38,  3.53s/it]
 60%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                              | 15/25 [00:55<00:36,  3.66s/it]
 64%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▊                                                                      | 16/25 [00:59<00:31,  3.50s/it]
 68%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▌                                                              | 17/25 [01:02<00:27,  3.38s/it]
 72%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▍                                                      | 18/25 [01:06<00:24,  3.57s/it]
 76%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▏                                              | 19/25 [01:10<00:22,  3.73s/it]
 80%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                       | 20/25 [01:14<00:19,  3.92s/it]
 84%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▊                               | 21/25 [01:18<00:15,  3.99s/it]
 88%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▌                       | 22/25 [01:22<00:11,  3.92s/it]
 92%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▍               | 23/25 [01:26<00:07,  3.95s/it]
 96%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▏       | 24/25 [01:29<00:03,  3.70s/it]
 89%|█████████████████████▍  | 1072/1201 [16:13:23<2:33:38, 71.46s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
 89%|█████████████████████▍  | 1072/1201 [16:13:23<2:33:38, 71.46s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
Validation end
iteration 26800 : dice_score : 0.857641 hd95 : 5.464318 uncertainty : 0.017851
iteration 26801 : loss : 0.030904, loss_ce: 0.022087, loss_dice: 0.031783
iteration 26802 : loss : 0.027114, loss_ce: 0.015242, loss_dice: 0.027822
iteration 26803 : loss : 0.042348, loss_ce: 0.005173, loss_dice: 0.054258
iteration 26804 : loss : 0.027741, loss_ce: 0.016905, loss_dice: 0.021614
iteration 26805 : loss : 0.029607, loss_ce: 0.022534, loss_dice: 0.019800
iteration 26806 : loss : 0.032367, loss_ce: 0.015137, loss_dice: 0.014326
iteration 26807 : loss : 0.038493, loss_ce: 0.034594, loss_dice: 0.023418
iteration 26808 : loss : 0.035755, loss_ce: 0.019886, loss_dice: 0.041198
iteration 26809 : loss : 0.036481, loss_ce: 0.007149, loss_dice: 0.019042
iteration 26810 : loss : 0.035683, loss_ce: 0.015058, loss_dice: 0.045630
iteration 26811 : loss : 0.031772, loss_ce: 0.020596, loss_dice: 0.032028
iteration 26812 : loss : 0.018873, loss_ce: 0.007252, loss_dice: 0.015782
iteration 26813 : loss : 0.039975, loss_ce: 0.037753, loss_dice: 0.030676
iteration 26814 : loss : 0.027324, loss_ce: 0.020197, loss_dice: 0.023416
iteration 26815 : loss : 0.027125, loss_ce: 0.010490, loss_dice: 0.033311
iteration 26816 : loss : 0.044292, loss_ce: 0.012309, loss_dice: 0.022385
iteration 26817 : loss : 0.031821, loss_ce: 0.024343, loss_dice: 0.018261
iteration 26818 : loss : 0.031919, loss_ce: 0.016724, loss_dice: 0.040372
iteration 26819 : loss : 0.017336, loss_ce: 0.006992, loss_dice: 0.019273
iteration 26820 : loss : 0.026567, loss_ce: 0.014532, loss_dice: 0.025698
iteration 26821 : loss : 0.038721, loss_ce: 0.028239, loss_dice: 0.040896
iteration 26822 : loss : 0.042129, loss_ce: 0.030316, loss_dice: 0.045253
iteration 26823 : loss : 0.026754, loss_ce: 0.014179, loss_dice: 0.024898
 89%|█████████████████████▍  | 1073/1201 [16:14:04<2:12:48, 62.25s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
 89%|█████████████████████▍  | 1073/1201 [16:14:04<2:12:48, 62.25s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
iteration 26825 : loss : 0.033196, loss_ce: 0.025430, loss_dice: 0.019717
iteration 26826 : loss : 0.038471, loss_ce: 0.012042, loss_dice: 0.023413
iteration 26827 : loss : 0.033543, loss_ce: 0.027300, loss_dice: 0.019836
iteration 26828 : loss : 0.034197, loss_ce: 0.018191, loss_dice: 0.030566
iteration 26829 : loss : 0.023913, loss_ce: 0.012354, loss_dice: 0.018970
iteration 26830 : loss : 0.033474, loss_ce: 0.023235, loss_dice: 0.032702
iteration 26831 : loss : 0.031750, loss_ce: 0.005644, loss_dice: 0.021652
iteration 26832 : loss : 0.015411, loss_ce: 0.008463, loss_dice: 0.015949
iteration 26833 : loss : 0.027346, loss_ce: 0.017476, loss_dice: 0.023224
iteration 26834 : loss : 0.027714, loss_ce: 0.013389, loss_dice: 0.030559
iteration 26835 : loss : 0.041106, loss_ce: 0.013087, loss_dice: 0.041915
iteration 26836 : loss : 0.033131, loss_ce: 0.023686, loss_dice: 0.021320
iteration 26837 : loss : 0.039000, loss_ce: 0.021988, loss_dice: 0.039896
iteration 26838 : loss : 0.050269, loss_ce: 0.006014, loss_dice: 0.056066
iteration 26839 : loss : 0.021897, loss_ce: 0.010154, loss_dice: 0.021727
iteration 26840 : loss : 0.029143, loss_ce: 0.015468, loss_dice: 0.031587
iteration 26841 : loss : 0.046815, loss_ce: 0.038379, loss_dice: 0.035671
iteration 26842 : loss : 0.016654, loss_ce: 0.011915, loss_dice: 0.012031
iteration 26843 : loss : 0.044977, loss_ce: 0.009301, loss_dice: 0.012815
iteration 26844 : loss : 0.020591, loss_ce: 0.015307, loss_dice: 0.017485
iteration 26845 : loss : 0.040067, loss_ce: 0.034517, loss_dice: 0.030494
iteration 26846 : loss : 0.035925, loss_ce: 0.030996, loss_dice: 0.030622
iteration 26847 : loss : 0.036357, loss_ce: 0.016828, loss_dice: 0.035138
iteration 26848 : loss : 0.031176, loss_ce: 0.028218, loss_dice: 0.020614
iteration 26849 : loss : 0.038123, loss_ce: 0.038145, loss_dice: 0.017359
 89%|█████████████████████▍  | 1074/1201 [16:14:45<1:58:19, 55.90s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
 89%|█████████████████████▍  | 1074/1201 [16:14:45<1:58:19, 55.90s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
iteration 26851 : loss : 0.022968, loss_ce: 0.016765, loss_dice: 0.019976
iteration 26852 : loss : 0.020737, loss_ce: 0.011725, loss_dice: 0.021225
iteration 26853 : loss : 0.043467, loss_ce: 0.023545, loss_dice: 0.030082
iteration 26854 : loss : 0.019919, loss_ce: 0.010766, loss_dice: 0.019658
iteration 26855 : loss : 0.045204, loss_ce: 0.031022, loss_dice: 0.045522
iteration 26856 : loss : 0.024707, loss_ce: 0.022711, loss_dice: 0.017695
iteration 26857 : loss : 0.026916, loss_ce: 0.023413, loss_dice: 0.022682
iteration 26858 : loss : 0.033868, loss_ce: 0.016966, loss_dice: 0.020581
iteration 26859 : loss : 0.045263, loss_ce: 0.030766, loss_dice: 0.018924
iteration 26860 : loss : 0.045429, loss_ce: 0.019933, loss_dice: 0.048402
iteration 26861 : loss : 0.029246, loss_ce: 0.022178, loss_dice: 0.020462
iteration 26862 : loss : 0.078134, loss_ce: 0.067766, loss_dice: 0.041508
iteration 26863 : loss : 0.032816, loss_ce: 0.017691, loss_dice: 0.037251
iteration 26864 : loss : 0.047947, loss_ce: 0.008914, loss_dice: 0.029244
iteration 26865 : loss : 0.039181, loss_ce: 0.030318, loss_dice: 0.025508
iteration 26866 : loss : 0.029526, loss_ce: 0.019342, loss_dice: 0.025868
iteration 26867 : loss : 0.046944, loss_ce: 0.017756, loss_dice: 0.057774
iteration 26868 : loss : 0.028429, loss_ce: 0.015983, loss_dice: 0.029162
iteration 26869 : loss : 0.032484, loss_ce: 0.029772, loss_dice: 0.024891
iteration 26870 : loss : 0.041866, loss_ce: 0.033219, loss_dice: 0.028710
iteration 26871 : loss : 0.046714, loss_ce: 0.009273, loss_dice: 0.014320
iteration 26872 : loss : 0.021211, loss_ce: 0.014418, loss_dice: 0.012341
iteration 26873 : loss : 0.034548, loss_ce: 0.022864, loss_dice: 0.034201
 90%|█████████████████████▍  | 1075/1201 [16:15:26<1:48:08, 51.50s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
 90%|█████████████████████▍  | 1075/1201 [16:15:26<1:48:08, 51.50s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
iteration 26875 : loss : 0.024038, loss_ce: 0.016478, loss_dice: 0.020777
iteration 26876 : loss : 0.027714, loss_ce: 0.006804, loss_dice: 0.031338
iteration 26877 : loss : 0.018171, loss_ce: 0.011721, loss_dice: 0.018355
iteration 26878 : loss : 0.032614, loss_ce: 0.008152, loss_dice: 0.044443
iteration 26879 : loss : 0.037395, loss_ce: 0.018812, loss_dice: 0.034186
iteration 26880 : loss : 0.047144, loss_ce: 0.048917, loss_dice: 0.031695
iteration 26881 : loss : 0.044770, loss_ce: 0.009783, loss_dice: 0.057212
iteration 26882 : loss : 0.032395, loss_ce: 0.017170, loss_dice: 0.031587
iteration 26883 : loss : 0.030089, loss_ce: 0.005591, loss_dice: 0.028705
iteration 26884 : loss : 0.026426, loss_ce: 0.008878, loss_dice: 0.024932
iteration 26885 : loss : 0.025068, loss_ce: 0.013511, loss_dice: 0.020711
iteration 26886 : loss : 0.031795, loss_ce: 0.024097, loss_dice: 0.029142
iteration 26887 : loss : 0.015198, loss_ce: 0.006964, loss_dice: 0.017686
iteration 26888 : loss : 0.040240, loss_ce: 0.024451, loss_dice: 0.017860
iteration 26889 : loss : 0.046552, loss_ce: 0.050053, loss_dice: 0.022027
iteration 26890 : loss : 0.024385, loss_ce: 0.013688, loss_dice: 0.022008
iteration 26891 : loss : 0.040997, loss_ce: 0.036211, loss_dice: 0.026783
iteration 26892 : loss : 0.025853, loss_ce: 0.019326, loss_dice: 0.023238
iteration 26893 : loss : 0.034097, loss_ce: 0.029912, loss_dice: 0.026198
iteration 26894 : loss : 0.019984, loss_ce: 0.012860, loss_dice: 0.021435
iteration 26895 : loss : 0.044779, loss_ce: 0.041265, loss_dice: 0.025943
iteration 26896 : loss : 0.026774, loss_ce: 0.019532, loss_dice: 0.017903
iteration 26897 : loss : 0.055504, loss_ce: 0.028897, loss_dice: 0.023299
iteration 26898 : loss : 0.030012, loss_ce: 0.022505, loss_dice: 0.027688
 90%|█████████████████████▌  | 1076/1201 [16:16:08<1:40:57, 48.46s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
 90%|█████████████████████▌  | 1076/1201 [16:16:08<1:40:57, 48.46s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
iteration 26900 : loss : 0.024334, loss_ce: 0.016090, loss_dice: 0.023506
iteration 26901 : loss : 0.027237, loss_ce: 0.019835, loss_dice: 0.026491
iteration 26902 : loss : 0.017948, loss_ce: 0.012499, loss_dice: 0.014668
iteration 26903 : loss : 0.041399, loss_ce: 0.032842, loss_dice: 0.036106
iteration 26904 : loss : 0.112922, loss_ce: 0.149086, loss_dice: 0.045442
iteration 26905 : loss : 0.045101, loss_ce: 0.016315, loss_dice: 0.027970
iteration 26906 : loss : 0.036088, loss_ce: 0.029769, loss_dice: 0.026039
iteration 26907 : loss : 0.035086, loss_ce: 0.029891, loss_dice: 0.028371
iteration 26908 : loss : 0.025275, loss_ce: 0.010810, loss_dice: 0.024817
iteration 26909 : loss : 0.024313, loss_ce: 0.009614, loss_dice: 0.023522
iteration 26910 : loss : 0.022972, loss_ce: 0.009798, loss_dice: 0.026084
iteration 26911 : loss : 0.022292, loss_ce: 0.014527, loss_dice: 0.015147
iteration 26912 : loss : 0.027335, loss_ce: 0.019471, loss_dice: 0.020906
iteration 26913 : loss : 0.038966, loss_ce: 0.036104, loss_dice: 0.024030
iteration 26914 : loss : 0.049603, loss_ce: 0.013901, loss_dice: 0.022517
iteration 26915 : loss : 0.041058, loss_ce: 0.040954, loss_dice: 0.034877
iteration 26916 : loss : 0.019557, loss_ce: 0.007509, loss_dice: 0.019628
iteration 26917 : loss : 0.028921, loss_ce: 0.011625, loss_dice: 0.028397
iteration 26918 : loss : 0.075647, loss_ce: 0.010585, loss_dice: 0.114134
iteration 26919 : loss : 0.028669, loss_ce: 0.018446, loss_dice: 0.031458
iteration 26920 : loss : 0.028653, loss_ce: 0.009643, loss_dice: 0.037154
iteration 26921 : loss : 0.049155, loss_ce: 0.034990, loss_dice: 0.040857
iteration 26922 : loss : 0.035837, loss_ce: 0.032421, loss_dice: 0.020405
iteration 26923 : loss : 0.032345, loss_ce: 0.026313, loss_dice: 0.027681
 90%|█████████████████████▌  | 1077/1201 [16:16:49<1:35:39, 46.29s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
 90%|█████████████████████▌  | 1077/1201 [16:16:49<1:35:39, 46.29s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
iteration 26925 : loss : 0.032445, loss_ce: 0.016167, loss_dice: 0.024908
iteration 26926 : loss : 0.064742, loss_ce: 0.050852, loss_dice: 0.045161
iteration 26927 : loss : 0.016779, loss_ce: 0.007964, loss_dice: 0.016788
iteration 26928 : loss : 0.023017, loss_ce: 0.015150, loss_dice: 0.023202
iteration 26929 : loss : 0.022450, loss_ce: 0.015996, loss_dice: 0.014062
iteration 26930 : loss : 0.043869, loss_ce: 0.024593, loss_dice: 0.026759
iteration 26931 : loss : 0.053255, loss_ce: 0.009289, loss_dice: 0.081649
iteration 26932 : loss : 0.024631, loss_ce: 0.012789, loss_dice: 0.023756
iteration 26933 : loss : 0.044064, loss_ce: 0.027179, loss_dice: 0.049129
iteration 26934 : loss : 0.037812, loss_ce: 0.039962, loss_dice: 0.022982
iteration 26935 : loss : 0.025876, loss_ce: 0.011971, loss_dice: 0.030993
iteration 26936 : loss : 0.025302, loss_ce: 0.013380, loss_dice: 0.022267
iteration 26937 : loss : 0.037407, loss_ce: 0.019580, loss_dice: 0.036383
iteration 26938 : loss : 0.032104, loss_ce: 0.029539, loss_dice: 0.021884
iteration 26939 : loss : 0.020264, loss_ce: 0.005209, loss_dice: 0.025353
iteration 26940 : loss : 0.035611, loss_ce: 0.023652, loss_dice: 0.032271
iteration 26941 : loss : 0.074563, loss_ce: 0.000267, loss_dice: 0.073798
iteration 26942 : loss : 0.027756, loss_ce: 0.015256, loss_dice: 0.030024
iteration 26943 : loss : 0.028346, loss_ce: 0.017289, loss_dice: 0.027120
iteration 26944 : loss : 0.033680, loss_ce: 0.031541, loss_dice: 0.020063
iteration 26945 : loss : 0.033939, loss_ce: 0.038883, loss_dice: 0.016427
iteration 26946 : loss : 0.027469, loss_ce: 0.008936, loss_dice: 0.032582
iteration 26947 : loss : 0.027864, loss_ce: 0.010216, loss_dice: 0.022060
iteration 26948 : loss : 0.035325, loss_ce: 0.009412, loss_dice: 0.026496
iteration 26949 : loss : 0.043598, loss_ce: 0.024161, loss_dice: 0.017130
 90%|█████████████████████▌  | 1078/1201 [16:17:30<1:31:22, 44.57s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
 90%|█████████████████████▌  | 1078/1201 [16:17:30<1:31:22, 44.57s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
iteration 26951 : loss : 0.031546, loss_ce: 0.009930, loss_dice: 0.040612
iteration 26952 : loss : 0.026198, loss_ce: 0.016561, loss_dice: 0.024354
iteration 26953 : loss : 0.035681, loss_ce: 0.014112, loss_dice: 0.037418
iteration 26954 : loss : 0.029594, loss_ce: 0.019512, loss_dice: 0.023374
iteration 26955 : loss : 0.058909, loss_ce: 0.040848, loss_dice: 0.023691
iteration 26956 : loss : 0.036955, loss_ce: 0.007508, loss_dice: 0.041518
iteration 26957 : loss : 0.022003, loss_ce: 0.011213, loss_dice: 0.022098
