
Namespace(T=4, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='GDT-MT', gpu='5', labeled_bs=2, labeled_num=50, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
25 iterations per epoch
  0%|                                        | 0/1201 [00:00<?, ?it/s]
iteration 20608 : loss : 0.023157, loss_ce: 0.023624, loss_dice: 0.016370
iteration 20609 : loss : 0.032921, loss_ce: 0.022345, loss_dice: 0.015388
iteration 20610 : loss : 0.045368, loss_ce: 0.038734, loss_dice: 0.030559
iteration 20611 : loss : 0.031026, loss_ce: 0.031886, loss_dice: 0.016241
iteration 20612 : loss : 0.021687, loss_ce: 0.012441, loss_dice: 0.018468
iteration 20613 : loss : 0.025923, loss_ce: 0.020777, loss_dice: 0.022992
iteration 20614 : loss : 0.040053, loss_ce: 0.028737, loss_dice: 0.040627
iteration 20615 : loss : 0.045398, loss_ce: 0.038225, loss_dice: 0.029139
iteration 20616 : loss : 0.035330, loss_ce: 0.035696, loss_dice: 0.022077
iteration 20617 : loss : 0.023667, loss_ce: 0.022234, loss_dice: 0.017518
iteration 20618 : loss : 0.037057, loss_ce: 0.029961, loss_dice: 0.028634
iteration 20619 : loss : 0.036372, loss_ce: 0.013684, loss_dice: 0.025045
iteration 20620 : loss : 0.078213, loss_ce: 0.008070, loss_dice: 0.088946
iteration 20621 : loss : 0.034881, loss_ce: 0.020159, loss_dice: 0.037997
iteration 20622 : loss : 0.031963, loss_ce: 0.034927, loss_dice: 0.020875
iteration 20623 : loss : 0.037002, loss_ce: 0.030137, loss_dice: 0.024348
iteration 20624 : loss : 0.031344, loss_ce: 0.026715, loss_dice: 0.030038
 69%|█████████████████▏       | 825/1201 [14:24:24<7:15:28, 69.49s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:27<00:00,  3.52s/it]
 69%|█████████████████▏       | 825/1201 [14:24:24<7:15:28, 69.49s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:27<00:00,  3.52s/it]
iteration 20626 : loss : 0.031503, loss_ce: 0.019328, loss_dice: 0.028559
iteration 20627 : loss : 0.028550, loss_ce: 0.020486, loss_dice: 0.018001
iteration 20628 : loss : 0.031452, loss_ce: 0.017806, loss_dice: 0.027486
iteration 20629 : loss : 0.032214, loss_ce: 0.025359, loss_dice: 0.027142
iteration 20630 : loss : 0.057466, loss_ce: 0.004820, loss_dice: 0.082462
iteration 20631 : loss : 0.031030, loss_ce: 0.023199, loss_dice: 0.025972
iteration 20632 : loss : 0.030373, loss_ce: 0.015267, loss_dice: 0.037509
iteration 20633 : loss : 0.025223, loss_ce: 0.009839, loss_dice: 0.026055
iteration 20634 : loss : 0.040462, loss_ce: 0.035841, loss_dice: 0.038517
iteration 20635 : loss : 0.025489, loss_ce: 0.017820, loss_dice: 0.017751
iteration 20636 : loss : 0.040147, loss_ce: 0.026489, loss_dice: 0.021055
iteration 20637 : loss : 0.038747, loss_ce: 0.034383, loss_dice: 0.029910
iteration 20638 : loss : 0.042864, loss_ce: 0.017452, loss_dice: 0.037779
iteration 20639 : loss : 0.025031, loss_ce: 0.018737, loss_dice: 0.021293
iteration 20640 : loss : 0.038995, loss_ce: 0.024966, loss_dice: 0.041519
iteration 20641 : loss : 0.039485, loss_ce: 0.032615, loss_dice: 0.037258
iteration 20642 : loss : 0.028867, loss_ce: 0.018109, loss_dice: 0.028194
iteration 20643 : loss : 0.031923, loss_ce: 0.035510, loss_dice: 0.020392
iteration 20644 : loss : 0.024293, loss_ce: 0.016854, loss_dice: 0.025968
iteration 20645 : loss : 0.054511, loss_ce: 0.053184, loss_dice: 0.045458
iteration 20646 : loss : 0.030264, loss_ce: 0.026894, loss_dice: 0.019371
iteration 20647 : loss : 0.024154, loss_ce: 0.017525, loss_dice: 0.020827
iteration 20648 : loss : 0.045194, loss_ce: 0.007673, loss_dice: 0.034358
iteration 20649 : loss : 0.033885, loss_ce: 0.033883, loss_dice: 0.022418
 69%|█████████████████▏       | 826/1201 [14:25:16<6:41:07, 64.18s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:27<00:00,  3.52s/it]
 69%|█████████████████▏       | 826/1201 [14:25:16<6:41:07, 64.18s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:27<00:00,  3.52s/it]
iteration 20651 : loss : 0.029914, loss_ce: 0.031654, loss_dice: 0.017232
iteration 20652 : loss : 0.046727, loss_ce: 0.044830, loss_dice: 0.031122
iteration 20653 : loss : 0.021045, loss_ce: 0.012189, loss_dice: 0.023118
iteration 20654 : loss : 0.038694, loss_ce: 0.037627, loss_dice: 0.023754
iteration 20655 : loss : 0.060494, loss_ce: 0.025974, loss_dice: 0.084855
iteration 20656 : loss : 0.036859, loss_ce: 0.031511, loss_dice: 0.027903
iteration 20657 : loss : 0.100063, loss_ce: 0.021723, loss_dice: 0.152631
iteration 20658 : loss : 0.036821, loss_ce: 0.034798, loss_dice: 0.022811
iteration 20659 : loss : 0.034585, loss_ce: 0.014389, loss_dice: 0.035075
iteration 20660 : loss : 0.036917, loss_ce: 0.019778, loss_dice: 0.023346
iteration 20661 : loss : 0.029594, loss_ce: 0.026657, loss_dice: 0.020366
iteration 20662 : loss : 0.043224, loss_ce: 0.004300, loss_dice: 0.064125
iteration 20663 : loss : 0.024309, loss_ce: 0.016454, loss_dice: 0.016911
iteration 20664 : loss : 0.034409, loss_ce: 0.032951, loss_dice: 0.027064
iteration 20665 : loss : 0.032064, loss_ce: 0.023117, loss_dice: 0.032457
iteration 20666 : loss : 0.027129, loss_ce: 0.021236, loss_dice: 0.025987
iteration 20667 : loss : 0.018101, loss_ce: 0.011658, loss_dice: 0.020446
iteration 20668 : loss : 0.033561, loss_ce: 0.016690, loss_dice: 0.025750
iteration 20669 : loss : 0.042892, loss_ce: 0.019908, loss_dice: 0.024480
iteration 20670 : loss : 0.026087, loss_ce: 0.014891, loss_dice: 0.032381
iteration 20671 : loss : 0.031972, loss_ce: 0.015313, loss_dice: 0.038609
iteration 20672 : loss : 0.034354, loss_ce: 0.024111, loss_dice: 0.036409
iteration 20673 : loss : 0.027664, loss_ce: 0.016763, loss_dice: 0.017486
iteration 20674 : loss : 0.027336, loss_ce: 0.020772, loss_dice: 0.022696
 69%|█████████████████▏       | 827/1201 [14:26:07<6:15:25, 60.23s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:27<00:00,  3.52s/it]
 69%|█████████████████▏       | 827/1201 [14:26:07<6:15:25, 60.23s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:27<00:00,  3.52s/it]
iteration 20676 : loss : 0.057523, loss_ce: 0.012052, loss_dice: 0.041929
iteration 20677 : loss : 0.025788, loss_ce: 0.021191, loss_dice: 0.022485
iteration 20678 : loss : 0.078153, loss_ce: 0.051726, loss_dice: 0.098729
iteration 20679 : loss : 0.070411, loss_ce: 0.060187, loss_dice: 0.069362
iteration 20680 : loss : 0.052478, loss_ce: 0.047836, loss_dice: 0.028301
iteration 20681 : loss : 0.027901, loss_ce: 0.013537, loss_dice: 0.033049
iteration 20682 : loss : 0.044195, loss_ce: 0.038477, loss_dice: 0.034086
iteration 20683 : loss : 0.034438, loss_ce: 0.014207, loss_dice: 0.034736
iteration 20684 : loss : 0.064226, loss_ce: 0.016753, loss_dice: 0.071933
iteration 20685 : loss : 0.082936, loss_ce: 0.077340, loss_dice: 0.073342
iteration 20686 : loss : 0.036232, loss_ce: 0.020791, loss_dice: 0.041084
iteration 20687 : loss : 0.053254, loss_ce: 0.061669, loss_dice: 0.022902
iteration 20688 : loss : 0.023054, loss_ce: 0.008271, loss_dice: 0.030600
iteration 20689 : loss : 0.022633, loss_ce: 0.016967, loss_dice: 0.019165
iteration 20690 : loss : 0.062171, loss_ce: 0.070323, loss_dice: 0.043065
iteration 20691 : loss : 0.030473, loss_ce: 0.025594, loss_dice: 0.025335
iteration 20692 : loss : 0.019610, loss_ce: 0.011215, loss_dice: 0.019186
iteration 20693 : loss : 0.039304, loss_ce: 0.014613, loss_dice: 0.044085
iteration 20694 : loss : 0.020956, loss_ce: 0.010688, loss_dice: 0.021883
iteration 20695 : loss : 0.037105, loss_ce: 0.031890, loss_dice: 0.026296
iteration 20696 : loss : 0.019092, loss_ce: 0.009538, loss_dice: 0.012270
iteration 20697 : loss : 0.025556, loss_ce: 0.014833, loss_dice: 0.022839
iteration 20698 : loss : 0.037876, loss_ce: 0.020339, loss_dice: 0.044828
iteration 20699 : loss : 0.031860, loss_ce: 0.018191, loss_dice: 0.035778
 69%|█████████████████▏       | 828/1201 [14:26:57<5:55:38, 57.21s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:27<00:00,  3.52s/it]
 69%|█████████████████▏       | 828/1201 [14:26:57<5:55:38, 57.21s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:27<00:00,  3.52s/it]
iteration 20701 : loss : 0.033855, loss_ce: 0.022034, loss_dice: 0.022967
iteration 20702 : loss : 0.024326, loss_ce: 0.014241, loss_dice: 0.023287
iteration 20703 : loss : 0.055738, loss_ce: 0.056482, loss_dice: 0.043918
iteration 20704 : loss : 0.030725, loss_ce: 0.024083, loss_dice: 0.025769
iteration 20705 : loss : 0.018941, loss_ce: 0.012249, loss_dice: 0.013885
iteration 20706 : loss : 0.030940, loss_ce: 0.024454, loss_dice: 0.026432
iteration 20707 : loss : 0.057021, loss_ce: 0.009908, loss_dice: 0.027764
iteration 20708 : loss : 0.039237, loss_ce: 0.037911, loss_dice: 0.030483
iteration 20709 : loss : 0.024272, loss_ce: 0.008883, loss_dice: 0.032029
iteration 20710 : loss : 0.030879, loss_ce: 0.020987, loss_dice: 0.029375
iteration 20711 : loss : 0.035937, loss_ce: 0.024150, loss_dice: 0.029583
iteration 20712 : loss : 0.030364, loss_ce: 0.019360, loss_dice: 0.026333
iteration 20713 : loss : 0.025107, loss_ce: 0.008878, loss_dice: 0.034140
iteration 20714 : loss : 0.037817, loss_ce: 0.033263, loss_dice: 0.022219
iteration 20715 : loss : 0.028285, loss_ce: 0.020188, loss_dice: 0.026869
iteration 20716 : loss : 0.030530, loss_ce: 0.018053, loss_dice: 0.021226
iteration 20717 : loss : 0.040536, loss_ce: 0.046616, loss_dice: 0.021707
iteration 20718 : loss : 0.034193, loss_ce: 0.020969, loss_dice: 0.037624
iteration 20719 : loss : 0.043887, loss_ce: 0.010179, loss_dice: 0.058207
iteration 20720 : loss : 0.029315, loss_ce: 0.022186, loss_dice: 0.022441
iteration 20721 : loss : 0.032122, loss_ce: 0.013011, loss_dice: 0.040001
iteration 20722 : loss : 0.036723, loss_ce: 0.034737, loss_dice: 0.023708
iteration 20723 : loss : 0.073402, loss_ce: 0.072728, loss_dice: 0.056141
iteration 20724 : loss : 0.033555, loss_ce: 0.033038, loss_dice: 0.027754
 69%|█████████████████▎       | 829/1201 [14:27:47<5:41:38, 55.10s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:27<00:00,  3.52s/it]
 69%|█████████████████▎       | 829/1201 [14:27:47<5:41:38, 55.10s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:27<00:00,  3.52s/it]
iteration 20726 : loss : 0.057815, loss_ce: 0.055669, loss_dice: 0.020427
iteration 20727 : loss : 0.027151, loss_ce: 0.028271, loss_dice: 0.020202
iteration 20728 : loss : 0.022665, loss_ce: 0.019407, loss_dice: 0.016981
iteration 20729 : loss : 0.030851, loss_ce: 0.026926, loss_dice: 0.027831
iteration 20730 : loss : 0.030301, loss_ce: 0.013754, loss_dice: 0.024215
iteration 20731 : loss : 0.028296, loss_ce: 0.025615, loss_dice: 0.023796
iteration 20732 : loss : 0.050933, loss_ce: 0.049922, loss_dice: 0.038805
iteration 20733 : loss : 0.020235, loss_ce: 0.010682, loss_dice: 0.012543
iteration 20734 : loss : 0.046018, loss_ce: 0.043787, loss_dice: 0.029314
iteration 20735 : loss : 0.053956, loss_ce: 0.023529, loss_dice: 0.023121
iteration 20736 : loss : 0.030078, loss_ce: 0.016481, loss_dice: 0.032609
iteration 20737 : loss : 0.019552, loss_ce: 0.011578, loss_dice: 0.018524
iteration 20738 : loss : 0.036438, loss_ce: 0.020363, loss_dice: 0.033084
iteration 20739 : loss : 0.032936, loss_ce: 0.018989, loss_dice: 0.033404
iteration 20740 : loss : 0.046846, loss_ce: 0.046524, loss_dice: 0.029998
iteration 20741 : loss : 0.067865, loss_ce: 0.022422, loss_dice: 0.106518
iteration 20742 : loss : 0.019725, loss_ce: 0.009522, loss_dice: 0.023141
iteration 20743 : loss : 0.046507, loss_ce: 0.014814, loss_dice: 0.058523
iteration 20744 : loss : 0.027652, loss_ce: 0.017472, loss_dice: 0.028024
iteration 20745 : loss : 0.042045, loss_ce: 0.017762, loss_dice: 0.054398
iteration 20746 : loss : 0.034134, loss_ce: 0.008079, loss_dice: 0.050059
iteration 20747 : loss : 0.024621, loss_ce: 0.012106, loss_dice: 0.028529
iteration 20748 : loss : 0.045920, loss_ce: 0.028336, loss_dice: 0.051073
iteration 20749 : loss : 0.022406, loss_ce: 0.013180, loss_dice: 0.018619
 69%|█████████████████▎       | 830/1201 [14:28:37<5:31:23, 53.59s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:27<00:00,  3.52s/it]
 69%|█████████████████▎       | 830/1201 [14:28:37<5:31:23, 53.59s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:27<00:00,  3.52s/it]
iteration 20751 : loss : 0.076393, loss_ce: 0.017750, loss_dice: 0.016356
iteration 20752 : loss : 0.050343, loss_ce: 0.019432, loss_dice: 0.059792
iteration 20753 : loss : 0.029277, loss_ce: 0.005972, loss_dice: 0.045541
iteration 20754 : loss : 0.030800, loss_ce: 0.014190, loss_dice: 0.031709
iteration 20755 : loss : 0.032182, loss_ce: 0.032181, loss_dice: 0.021704
iteration 20756 : loss : 0.026639, loss_ce: 0.019470, loss_dice: 0.026456
iteration 20757 : loss : 0.035164, loss_ce: 0.023164, loss_dice: 0.028483
iteration 20758 : loss : 0.030779, loss_ce: 0.009585, loss_dice: 0.031064
iteration 20759 : loss : 0.025010, loss_ce: 0.017608, loss_dice: 0.025534
iteration 20760 : loss : 0.024217, loss_ce: 0.012298, loss_dice: 0.030750
iteration 20761 : loss : 0.025079, loss_ce: 0.016343, loss_dice: 0.021771
iteration 20762 : loss : 0.033922, loss_ce: 0.007451, loss_dice: 0.029305
iteration 20763 : loss : 0.026892, loss_ce: 0.015401, loss_dice: 0.023438
iteration 20764 : loss : 0.021199, loss_ce: 0.011404, loss_dice: 0.015878
iteration 20765 : loss : 0.028888, loss_ce: 0.026983, loss_dice: 0.019921
iteration 20766 : loss : 0.026253, loss_ce: 0.016478, loss_dice: 0.023141
iteration 20767 : loss : 0.060508, loss_ce: 0.051021, loss_dice: 0.029264
iteration 20768 : loss : 0.023366, loss_ce: 0.017072, loss_dice: 0.023513
iteration 20769 : loss : 0.039120, loss_ce: 0.030252, loss_dice: 0.020144
iteration 20770 : loss : 0.033794, loss_ce: 0.031309, loss_dice: 0.023749
iteration 20771 : loss : 0.028005, loss_ce: 0.013949, loss_dice: 0.029117
iteration 20772 : loss : 0.025760, loss_ce: 0.013599, loss_dice: 0.022599
iteration 20773 : loss : 0.032955, loss_ce: 0.029192, loss_dice: 0.029005
 69%|█████████████████▎       | 831/1201 [14:29:27<5:23:20, 52.43s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:27<00:00,  3.52s/it]
 69%|█████████████████▎       | 831/1201 [14:29:27<5:23:20, 52.43s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:27<00:00,  3.52s/it]
iteration 20775 : loss : 0.025474, loss_ce: 0.021715, loss_dice: 0.016331
iteration 20776 : loss : 0.032086, loss_ce: 0.026025, loss_dice: 0.018127
iteration 20777 : loss : 0.041283, loss_ce: 0.008043, loss_dice: 0.034238
iteration 20778 : loss : 0.032795, loss_ce: 0.031117, loss_dice: 0.022888
iteration 20779 : loss : 0.025503, loss_ce: 0.019441, loss_dice: 0.021289
iteration 20780 : loss : 0.035225, loss_ce: 0.027374, loss_dice: 0.028747
iteration 20781 : loss : 0.025077, loss_ce: 0.015161, loss_dice: 0.024617
iteration 20782 : loss : 0.047096, loss_ce: 0.027834, loss_dice: 0.054825
iteration 20783 : loss : 0.036320, loss_ce: 0.031162, loss_dice: 0.030734
iteration 20784 : loss : 0.018475, loss_ce: 0.008111, loss_dice: 0.019958
iteration 20785 : loss : 0.024286, loss_ce: 0.019202, loss_dice: 0.013052
iteration 20786 : loss : 0.048857, loss_ce: 0.037114, loss_dice: 0.042719
iteration 20787 : loss : 0.028906, loss_ce: 0.020773, loss_dice: 0.027962
iteration 20788 : loss : 0.029409, loss_ce: 0.019579, loss_dice: 0.022653
iteration 20789 : loss : 0.020402, loss_ce: 0.011981, loss_dice: 0.020390
iteration 20790 : loss : 0.029910, loss_ce: 0.019652, loss_dice: 0.025033
iteration 20791 : loss : 0.038916, loss_ce: 0.017048, loss_dice: 0.043342
iteration 20792 : loss : 0.046162, loss_ce: 0.010843, loss_dice: 0.069186
iteration 20793 : loss : 0.022547, loss_ce: 0.008383, loss_dice: 0.029024
iteration 20794 : loss : 0.018225, loss_ce: 0.007653, loss_dice: 0.020656
iteration 20795 : loss : 0.029370, loss_ce: 0.018965, loss_dice: 0.029185
iteration 20796 : loss : 0.058992, loss_ce: 0.011981, loss_dice: 0.036429
iteration 20797 : loss : 0.037327, loss_ce: 0.036738, loss_dice: 0.024386
iteration 20798 : loss : 0.029831, loss_ce: 0.021993, loss_dice: 0.029488
iteration 20799 : loss : 0.037532, loss_ce: 0.036139, loss_dice: 0.027030
iteration 20800 : loss : 0.032597, loss_ce: 0.011873, loss_dice: 0.035523
  0%|                                                                                                                                                                                                                                                                                            | 0/25 [00:00<?, ?it/s]
  4%|███████████                                                                                                                                                                                                                                                                         | 1/25 [00:03<01:32,  3.86s/it]
  8%|██████████████████████                                                                                                                                                                                                                                                              | 2/25 [00:07<01:27,  3.82s/it]
 12%|█████████████████████████████████                                                                                                                                                                                                                                                   | 3/25 [00:11<01:24,  3.86s/it]
 16%|████████████████████████████████████████████▏                                                                                                                                                                                                                                       | 4/25 [00:14<01:13,  3.49s/it]
 20%|███████████████████████████████████████████████████████▏                                                                                                                                                                                                                            | 5/25 [00:18<01:13,  3.67s/it]
 24%|██████████████████████████████████████████████████████████████████▏                                                                                                                                                                                                                 | 6/25 [00:22<01:11,  3.76s/it]
 28%|█████████████████████████████████████████████████████████████████████████████▎                                                                                                                                                                                                      | 7/25 [00:26<01:07,  3.73s/it]
 32%|████████████████████████████████████████████████████████████████████████████████████████▎                                                                                                                                                                                           | 8/25 [00:29<01:04,  3.79s/it]
 36%|███████████████████████████████████████████████████████████████████████████████████████████████████▎                                                                                                                                                                                | 9/25 [00:32<00:56,  3.54s/it]
 40%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                                                                                     | 10/25 [00:36<00:54,  3.62s/it]
 44%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                                                                          | 11/25 [00:39<00:47,  3.42s/it]
 48%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                                                               | 12/25 [00:43<00:45,  3.52s/it]
 52%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                                                    | 13/25 [00:47<00:43,  3.60s/it]
 56%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                                         | 14/25 [00:50<00:37,  3.45s/it]
 60%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                              | 15/25 [00:54<00:35,  3.56s/it]
 64%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                   | 16/25 [00:57<00:30,  3.42s/it]
 68%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                        | 17/25 [01:00<00:26,  3.29s/it]
 72%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                             | 18/25 [01:04<00:24,  3.46s/it]
 76%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                  | 19/25 [01:08<00:21,  3.62s/it]
 80%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                       | 20/25 [01:11<00:18,  3.69s/it]
 84%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                            | 21/25 [01:15<00:14,  3.73s/it]
 88%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                 | 22/25 [01:18<00:10,  3.56s/it]
 92%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                      | 23/25 [01:22<00:07,  3.65s/it]
 96%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████           | 24/25 [01:25<00:03,  3.46s/it]
 69%|█████████████████▎       | 832/1201 [14:31:47<8:04:14, 78.74s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.59s/it]
 69%|█████████████████▎       | 832/1201 [14:31:47<8:04:14, 78.74s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.59s/it]
Validation end
iteration 20800 : dice_score : 0.865403 hd95 : 6.076644 uncertainty : 0.018906
iteration 20801 : loss : 0.028848, loss_ce: 0.024022, loss_dice: 0.025481
iteration 20802 : loss : 0.034952, loss_ce: 0.024915, loss_dice: 0.032345
iteration 20803 : loss : 0.054021, loss_ce: 0.032189, loss_dice: 0.065771
iteration 20804 : loss : 0.024375, loss_ce: 0.013007, loss_dice: 0.029189
iteration 20805 : loss : 0.024848, loss_ce: 0.009788, loss_dice: 0.023755
iteration 20806 : loss : 0.021819, loss_ce: 0.015095, loss_dice: 0.019873
iteration 20807 : loss : 0.026932, loss_ce: 0.016152, loss_dice: 0.021255
iteration 20808 : loss : 0.041757, loss_ce: 0.043560, loss_dice: 0.026731
iteration 20809 : loss : 0.025964, loss_ce: 0.013768, loss_dice: 0.026750
iteration 20810 : loss : 0.026571, loss_ce: 0.010187, loss_dice: 0.036464
iteration 20811 : loss : 0.037895, loss_ce: 0.027952, loss_dice: 0.032633
iteration 20812 : loss : 0.049294, loss_ce: 0.043521, loss_dice: 0.037543
iteration 20813 : loss : 0.016911, loss_ce: 0.012491, loss_dice: 0.012710
iteration 20814 : loss : 0.028735, loss_ce: 0.016304, loss_dice: 0.026266
iteration 20815 : loss : 0.029568, loss_ce: 0.030999, loss_dice: 0.017894
iteration 20816 : loss : 0.033825, loss_ce: 0.029352, loss_dice: 0.020870
iteration 20817 : loss : 0.032083, loss_ce: 0.025752, loss_dice: 0.028420
iteration 20818 : loss : 0.027604, loss_ce: 0.011945, loss_dice: 0.032340
iteration 20819 : loss : 0.048801, loss_ce: 0.044224, loss_dice: 0.020888
iteration 20820 : loss : 0.053777, loss_ce: 0.005574, loss_dice: 0.034624
iteration 20821 : loss : 0.033993, loss_ce: 0.018735, loss_dice: 0.029223
iteration 20822 : loss : 0.071400, loss_ce: 0.018885, loss_dice: 0.036660
iteration 20823 : loss : 0.035130, loss_ce: 0.008444, loss_dice: 0.021259
iteration 20824 : loss : 0.027664, loss_ce: 0.027437, loss_dice: 0.019925
 69%|█████████████████▎       | 833/1201 [14:32:37<7:09:25, 70.02s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.59s/it]
 69%|█████████████████▎       | 833/1201 [14:32:37<7:09:25, 70.02s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:29<00:00,  3.59s/it]
iteration 20826 : loss : 0.017046, loss_ce: 0.012136, loss_dice: 0.016791
iteration 20827 : loss : 0.043635, loss_ce: 0.017098, loss_dice: 0.034390
iteration 20828 : loss : 0.032398, loss_ce: 0.018225, loss_dice: 0.039789
iteration 20829 : loss : 0.027498, loss_ce: 0.020551, loss_dice: 0.020883
iteration 20830 : loss : 0.033038, loss_ce: 0.018647, loss_dice: 0.025758
iteration 20831 : loss : 0.041499, loss_ce: 0.011620, loss_dice: 0.018975
iteration 20832 : loss : 0.042418, loss_ce: 0.029435, loss_dice: 0.047839
iteration 20833 : loss : 0.030570, loss_ce: 0.025166, loss_dice: 0.019760
iteration 20834 : loss : 0.026499, loss_ce: 0.022644, loss_dice: 0.016117
iteration 20835 : loss : 0.040249, loss_ce: 0.040643, loss_dice: 0.031042
iteration 20836 : loss : 0.036319, loss_ce: 0.027226, loss_dice: 0.032892
iteration 20837 : loss : 0.040058, loss_ce: 0.018884, loss_dice: 0.035205
iteration 20838 : loss : 0.037829, loss_ce: 0.029284, loss_dice: 0.031194
iteration 20839 : loss : 0.035666, loss_ce: 0.014600, loss_dice: 0.045660
iteration 20840 : loss : 0.043627, loss_ce: 0.016097, loss_dice: 0.061898
